exam_code,name
19842,"ΔΟΚΙΜΑΣΙΑ ΓΙΑ ΣΩΜΑΤΑ HEINZ, ΑΜΕΣΗ ΧΡΩΣΗ"
64494,"ΔΟΚΙΜΑΣΙΑ ΓΙΑ ΣΩΜΑΤΑ HEINZ, ΕΠΑΓΩΜΕΝΗ ΧΡΩΣΗ ΜΕ ΑΚΕΤΥΛΟΦΑΙΝΥΛΥΔΡΑΖΙΝΗ"
60154,"ΑΝΙΧΝΕΥΣΗ ΕΜΒΡΥΪΚΗΣ ΑΙΜΟΣΦΑΙΡΙΝΗΣ Ή ΑΡΙΘΜΙΣΗ ΕΜΒΡΥΪΚΩΝ ΕΡΥΘΡΟΚΥΤΤΑΡΩΝ ΓΙΑ ΤΗΝ ΕΚΤΙΜΗΣΗ ΤΗΣ ΕΜΒΡΥΟΜΗΤΡΙΚΗΣ ΑΙΜΟΡΡΑΓΙΑΣ, (ΔΙΑΦΟΡΙΚΗ ΛΥΣΗ κατά KLEIHAUER-BETKE)"
91751,"ΑΝΙΧΝΕΥΣΗ ΕΜΒΡΥΪΚΗΣ ΑΙΜΟΣΦΑΙΡΙΝΗΣ Ή ΑΡΙΘΜΙΣΗ ΕΜΒΡΥΪΚΩΝ ΕΡΥΘΡΟΚΥΤΤΑΡΩΝ ΓΙΑ ΤΗΝ ΕΚΤΙΜΗΣΗ ΤΗΣ ΕΜΒΡΥΟΜΗΤΡΙΚΗΣ ΑΙΜΟΡΡΑΓΙΑΣ, ROSETTE"
96747,TEST ΟΞΙΝΟΥ ΑΙΜΟΛΥΣΕΩΣ (TEST HAM )
91121,ΤΙΤΛΟΠΟΙΗΣΗ ΗΠΑΡΙΝΗΣ
67553,ΑΝΕΝΕΡΓΟΣ
95034,ΑΝΕΝΕΡΓΟΣ
64471,ΑΝΕΝΕΡΓΟΣ
36751,ΑΛΚΑΛΙΚΗ ΦΩΣΦΑΤΑΣΗ ΛΕΥΚΩΝ ΑΙΜΟΣΦΑΙΡΙΩΝ (χρώση)
2773,ΑΝΕΝΕΡΓΟΣ
91263,ΑΝΕΝΕΡΓΟΣ
17230,ΩΣΜΩΤΙΚΗ ΑΝΤΙΣΤΑΣΗ ΕΡΥΘΡΟΚΥΤΤΑΡΩΝ ΧΩΡΙΣ ΕΠΩΑΣΗ
74718,ΩΣΜΩΤΙΚΗ ΑΝΤΙΣΤΑΣΗ ΕΡΥΘΡΟΚΥΤΤΑΡΩΝ ΜΕ ΕΠΩΑΣΗ
24118,"ΕΛΕΓΧΟΣ ΤΗΣ ΣΥΣΣΩΡΕΥΣΗΣ ΤΩΝ ΑΙΜΟΠΕΤΑΛΙΩΝ (AGGREGATION) ΜΕ ΜΕΘΟΔΟ ΘΟΛΩΣΙΜΕΤΡΙΑΣ ΜΕ ΔΙΑΦΟΡΕΣ ΕΠΑΓΩΓΙΚΕΣ ΟΥΣΙΕΣ (ADP, ΚΟΛΛΑΓΟΝΟ, ΕΠΙΝΕΦΡΙΝΗ, ΑΡΑΧΙΔΟΝΙΚΟ ΟΞΥ, ΡΙΣΤΟΣΕΤΙΝΗ, ΑΔΡΕΝΑΛΙΝΗ)"
42943,ΑΝΕΝΕΡΓΟΣ
72526,ΧΡΟΝΟΣ ΠΡΟΘΡΟΜΒΙΝΗΣ-INR (PT-INR)
84815,ΑΝΕΝΕΡΓΟΣ
12846,LA SCREENING
75129,LA ΕΠΙΒΕΒΑΙΩΤΙΚΟ
35331,ΧΡΟΝΟΣ ΡΕΠΤΙΛΑΣΗΣ
40456,ΤΑΧΥΤΗΤΑ ΚΑΘΙΖΗΣΗΣ ΕΡΥΘΡΟΚΥΤΤΑΡΩΝ ΜΗ ΑΥΤΟΜΑΤΟΠΟΙΗΜΕΝΗ
2350,ΤΑΧΥΤΗΤΑ ΚΑΘΙΖΗΣΗΣ ΕΡΥΘΡΟΚΥΤΤΑΡΩΝ ΑΥΤΟΜΑΤΟΠΟΙΗΜΕΝΗ
46549,ΔΟΚΙΜΑΣΙΑ ΔΡΕΠΑΝΩΣΕΩΣ ΕΡΥΘΡΟΚΥΤΤΑΡΩΝ ( TEST ΔΙΑΛΥΤΟΤΗΤΑΣ)
3724,ΧΡΟΝΟΣ ΘΡΟΜΒΙΝΗΣ
57366,ΑΝΕΝΕΡΓΟΣ
57422,ΑΝΕΝΕΡΓΟΣ
12231,ΧΡΟΝΟΣ ΕΝΕΡΓΟΠΟΙΗΜΕΝΗΣ ΜΕΡΙΚΗΣ ΘΡΟΜΒΟΠΛΑΣΤΙΝΗΣ (aPTT)
66984,ΑΝΕΝΕΡΓΟΣ
18635,ΑΝΕΝΕΡΓΟΣ
51932,ΜΗ ΚΑΤΑΓΕΓΡΑΜΕΝΗ ΑΙΜΑΤΟΛΟΓΙΚΗ ΔΙΑΔΙΚΑΣΙΑ ΚΑΙ ΔΙΑΔΙΚΑΣΙΑ ΠΗΞΗΣ
48955,ΠΑΡΑΓΟΝΤΑΣ ΠΗΞΕΩΣ ΙΙ ΑΝΤΙΓΟΝΟ ( ELISA)
31836,ΠΑΡΑΓΟΝΤΑΣ ΠΗΞΕΩΣ V ΑΝΤΙΓΟΝΟ ( ELISA)
3310,ΠΑΡΑΓΟΝΤΑΣ ΠΗΞΕΩΣ VII ΑΝΤΙΓΟΝΟ ( ELISA)
91834,ΠΑΡΑΓΟΝΤΑΣ ΠΗΞΕΩΣ VIΙΙ ΑΝΤΙΓΟΝΟ ( ELISA)
75720,TFPI
24550,TAFI
37641,ΠΑΡΑΓΟΝΤΑΣ ΠΗΞΕΩΣ VW ΗΛΕΚΤΡΟΦΟΡΗΣΗ
59924,ΠΑΡΑΓΟΝΤΑΣ ΠΗΞΕΩΣ ΙΧ ΑΝΤΙΓΟΝΟ ( ELISA)
28933,ΠΑΡΑΓΟΝΤΑΣ ΠΗΞΕΩΣ Χ ΑΝΤΙΓΟΝΟ ( ELISA)
73554,ΠΑΡΑΓΟΝΤΑΣ ΠΗΞΕΩΣ ΧΙ ΑΝΤΙΓΟΝΟ ( ELISA)
36719,ΠΑΡΑΓΟΝΤΑΣ ΠΗΞΕΩΣ ΧΙΙ ΑΝΤΙΓΟΝΟ ( ELISA)
51586,ΠΑΡΑΓΟΝΤΑΣ ΠΗΞΕΩΣ ΧΙΙΙ ΑΝΤΙΓΟΝΟ ( ELISA)
58550,ΠΑΡΑΓΟΝΤΑΣ ΠΗΞΕΩΣ ΧΙΙΙ ΑΝΤΙΓΟΝΟ ( ΧΡΩΜΟΓΟΝΟΣ)
55922,ΗΛΕΚΤΡΟΦΟΡΗΣΗ HB
96560,ΜΟΡΙΑΚΗ ΑΝΑΛΥΣΗ ΑΙΜΟΣΦΑΙΡΙΝΟΠΑΘΕΙΩΝ
49817,G-6-PD( ΑΦΥΔΡΟΓΟΝΑΣΗ 6 ΦΩΣΦΟΡΙΚΗ ΓΛΥΚΟΖΗ)
4011,ΦΕΡΡΙΤΙΝΗ
26964,Β12
14132,ΦΥΛΛΙΚΟ ΟΡΟΥ
22572,ΦΥΛΛΙΚΟ ΕΡΥΘΡΩΝ
311,ΣΙΔΗΡΟΣ( FE)
20079,TIBC
77488,ΤΡΑΝΣΦΕΡΡΙΝΗ
28042,ΑΠΤΟΣΦΑΙΡΙΝΕΣ
50603,"ΣΥΓΚΟΛΛΗΤΙΝΕΣ, ΕΜΠΥΡΕΤΑ (Π.Χ. ΒΡΟΥΚΕΛΛΩΣΗ,ΤΟΥΛΑΡΑΙΜΙΑ, ΕΝΔΗΜΙΚΟΣ ΤΥΦΟΣ, ΠΥΡΕΤΟΣ Q, ΚΗΛΙΔΩΔΗΣ ΠΥΡΕΤΟΣ ΒΡΑΧΩΔΩΝ ΟΡΕΩΝ, ΕΞΑΝΘΗΜΑΤΙΚΟΣ ΤΥΦΟΣ) ΚΑΘΕ ΑΝΤΙΓΟΝΟ"
82912,IGG ΟΡΟΥ ΕΙΔΙΚΕΣ ΕΝΑΝΤΙ ΑΛΛΕΡΓΙΟΓΟΝΩΝ
63288,IGΕ ΟΡΟΥ ΕΙΔΙΚΕΣ ΕΝΑΝΤΙ ΑΛΛΕΡΓΙΟΓΟΝΩΝ (RAST)
9865,"ΕΙΔΙΚΗ ΓΙΑ ΑΛΛΕΡΓΙΟΓΟΝΟ IGE, ΠΟΙΟΤΙΚΗ, ΕΛΕΓΧΟΣ ΠΟΛΛΩΝ ΑΛΛΕΡΓΙΟΓΟΝΩΝ (ΣΤΙΚ ΕΜΒΥΘΙΣΗΣ, ΣΠΑΤΟΥΛΑ, Ή ΔΙΣΚΟΣ)"
65898,ANCA
58185,ΤΑΥΤΟΠΟΙΗΣΗ ΑΝΤΙΑΙΜΟΠΕΤΑΛΙΑΚΩΝ ΑΝΤΙΣΩΜΑΤΩΝ ME ANOΣΟΦΘΟΡΙΣΜΟ
17820,ΤΥΠΟΠΟΙΗΣΗ ΑΝΤΙΓΟΝΩΝ ΤΩΝ ΑΙΜΟΠΕΤΑΛΙΩΝ (HPA) ΜΕ ΜΕΘΟΔΟ ΣΤΕΡΕΑΣ ΦΑΣΗΣ
67208,ΑΝΤΙΠΥΡΗΝΙΚΑ ΑΝΤΙΣΩΜΑΤΑ
1256,"ΑΝΤΙΠΥΡΗΝΙΚΑ ΑΝΤΙΣΩΜΑΤΑ (ΑΝΑ), ΤΙΤΛΟΣ"
2817,"ΑΝΤΙΣΤΡΕΠΤΟΛΥΣΙΝΗ 0, ΤΙΤΛΟΣ"
1197,"ΑΝΤΙΣΤΡΕΠΤΟΛΥΣΙΝΗ 0, ΕΛΕΓΧΟΣ ΔΙΑΛΟΓΗΣ (SCREEN)"
31220,ΔΙΕΡΕΥΝΗΣΗ ΑΣΥΜΒΑΤΟΤΗΤΑΣ ΚΑΤΑ ΤΟΝ ΠΡΟΜΕΤΑΓΓΙΣΙΑΚΟ ΕΛΕΓΧΟ
91665,ΔΙΕΡΕΥΝΗΣΗ ΑΝΤΙΔΡΑΣΗΣ ΜΕΤΑ ΜΕΤΑΓΓΙΣΗ ΣΥΜΠΕΡΙΛΑΜΒΑΝΟΜΕΝΗΣ ΚΑΙ ΤΗΣ ΥΠΟΨΙΑΣ ΜΟΛΥΣΜΑΤΙΚΗΣ ΝΟΣΟΥ
99406,"ΙΑΤΡΙΚΗ ΕΓΚΡΙΣΗ ΜΕ ΕΓΓΡΑΦΗ ΑΝΑΦΟΡΑ ΓΙΑ ΑΠΟΚΛΙΣΗ ΑΠΟ ΤΙΣ ΤΥΠΙΚΕΣ ΔΙΑΔΙΚΑΣΙΕΣ ΤΗΣ ΑΙΜΟΔΟΣΙΑΣ, ΟΠΩΣ ΜΕΤΑΓΓΙΣΗ ΜΗ ΣΥΜΒΑΤΩΝ ΜΟΝΑΔΩΝ RH, ΜΕΤΑΓΓΙΣΗ ΑΣΥΜΒΑΤΟΥ ΑΙΜΑΤΟΣ, ΜΕΤΑΓΓΙΣΗ ΑΔΙΑΣΤΑΥΡΩΤΟΥ ΑΙΜΑΤΟΣ"
65518,ΠΟΣΟΤΙΚΗ ΜΕΤΡΗΣΗ CRP
75993,"C-ΑΝΤΙΔΡΩΣΑ ΠΡΩΤΕΪΝΗ, ΥΨΗΛΗ ΕΥΑΙΣΘΗΣΙΑ (HSCRP)"
38326,"ΑΝΤΙΣΩΜΑΤΑ ΕΝΑΝΤΙ ΤΗΣ Β2-ΓΛΥΚΟΠΡΩΤΕΪΝΗΣ Ι, IGG ΚΑΙ IGM (ANTI-Β2-GPI-IGG, ANTI-Β2-GPI-IGM)"
58910,"ΑΝΤΙΣΩΜΑΤΑ ΕΝΑΝΤΙ ΚΑΡΔΙΟΛΙΠΙΝΗΣ IGG ΚΑΙ IGM (ACA-IGG, ACAI-IGM)"
38184,"ΑΝΤΙΣΩΜΑΤΑ ΕΝΑΝΤΙ ΦΩΣΦΑΤΙΔΥΛΣΕΡΙΝΗΣ IGG, IGM, IGA, (ΑΝΑ ΙΣΟΤΥΠΟ)"
46602,"ΧΗΜΕΙΟΤΑΚΤΙΚΗ ΜΕΤΡΗΣΗ, ΚΑΘΟΡΙΣΤΕ ΜΕΘΟΔΟ"
72898,ΕΛΕΓΧΟΣ ΨΥΧΡΟΣΥΓΚΟΛΛΗΝΤΙΝΩΝ
9074,ΤΙΤΛΟΠΟΙΗΣΗ ΨΥΧΡΟΣΥΓΚΟΛΛΗΤΙΝΩΝ
20971,ΑΙΜΟΛΥΤΙΚΟΣ ΤΙΤΛΟΣ ΠΑΡΑΓΟΝΤΩΝ ΣΥΜΠΛΗΡΩΜΑΤΟΣ (ΑΝΑ ΠΑΡΑΓΟΝΤΑ)
77586,ΑΝΑΣΟΧΗΜΙΚΟΣ ΤΙΤΛΟΣ ΠΑΡΑΓΟΝΤΩΝ ΣΥΜΠΛΗΡΩΜΑΤΟΣ (ΑΝΑ ΠΑΡΑΓΟΝΤΑ)
67704,ΑΙΜΟΛΥΤΙΚΟΣ ΤΙΤΛΟΣ ΕΝΑΛΛΑΚΤΙΚΗΣ ΟΔΟΥ ΣΥΜΠΛΗΡΩΜΑΤΟΣ
27401,ΑΝΕΝΕΡΓΟΣ
56747,ΑΝΕΝΕΡΓΟΣ
51386,ΑΝΤΙ-CCP ΑΝΤΙΣΩΜΑΤΑ (CYCLIC CITROULLINATED PEPTIDE)
6651,ΑΝΕΝΕΡΓΟΣ
88986,"ΑΝΤΙΣΩΜΑ ΔΕΟΞΥΡΙΒΟΝΟΥΚΛΕΙΚΟΥ ΟΞΕΟΣ (DNA), ΕΝΔΟΓΕΝΕΣ Ή ΔΙΚΛΩΝΟ (DSDNA)"
64947,"ΑΝΤΙΣΩΜΑ ΔΕΟΞΥΡΙΒΟΝΟΥΚΛΕΙΚΟΥ ΟΞΕΟΣ (DNA), ΜΟΝΟΚΛΩΝΟ (SSDNA)"
9874,ΠΡΟΣΔΙΟΡΙΣΜΟΣ ENAS (ΑΝΑ ΑΥΤΟΑΝΤΙΣΩΜΑ)
41149,ΑΝΕΝΕΡΓΟΣ
43179,"ΦΘΟΡΙΖΟΝ ΑΝΤΙΣΩΜΑ ΜΗ ΜΟΛΥΣΜΑΤΙΚΟΥ ΠΑΡΑΓΟΝΤΑ, ΕΛΕΓΧΟΣ ΔΙΑΛΟΓΗΣ, ΕΚΑΣΤΟ ΑΝΤΙΣΩΜΑ"
76974,"ΦΘΟΡΙΖΟΝ ΑΝΤΙΣΩΜΑ ΜΗ ΜΟΛΥΣΜΑΤΙΚΟΥ ΠΑΡΑΓΟΝΤΑ,ΤΙΤΛΟΣ, ΕΚΑΣΤΟ ΑΝΤΙΣΩΜΑ"
36073,"ΑΥΞΗΤΙΚΗ ΟΡΜΟΝΗ, ΑΝΘΡΩΠΙΝΗ (HGH), ΑΝΤΙΣΩΜΑ"
39659,ΔΟΚΙΜΑΣΙΑ ΑΝΑΣΤΟΛΗΣ ΑΙΜΟΣΥΚΟΛΛΗΤΙΝΗΣ (ΗΑΙ)
83779,"ΑΝΟΣΟΠΡΟΣΔΙΟΡΙΣΜΟΣ ΓΙΑ ΑΝΤΙΓΟΝΟ ΟΓΚΟΥ, ΠΟΙΟΤΙΚΗ Η ΗΜΙΠΟΣΟΤΙΚΗ (ΠΧ ΚΑΡΚΙΝΟΥ ΟΥΡΟΔΟΧΟΥ ΚΥΣΤΗΣ ΣΤΑ ΟΥΡΑ)"
13182,ΗΛΕΚΤΡΟΦΟΡΗΣΗ ΟΥΡΩΝ ΜΕΤΑ ΑΠΟ ΣΥΜΠΥΚΝΩΣΗ
85301,ΚΑΡΚΙΝΙΚΟ ΑΝΤΙΓΟΝΟ CA 19-9
68806,ΚΑΡΚΙΝΙΚΟ ΑΝΤΙΓΟΝΟ CA 125
96896,"ΕΤΕΡΟΦΙΛΙΚΑ ΑΝΤΙΣΩΜΑΤΑ, ΔΟΚΙΜΑΣΙΑ ΔΙΑΛΟΓΗΣ (SCREENING)"
51340,"ΕΤΕΡΟΦΙΛΙΚΑ ΑΝΤΙΣΩΜΑΤΑ, ΤΙΤΛΟΣ"
4381,"ΕΤΕΡΟΦΙΛΙΚΑ ΑΝΤΙΣΩΜΑΤΑ, ΤΙΤΛΟΙ ΜΕΤΑ ΑΠΟ ΑΠΟΡΡΟΦΗΣΗ ΜΕ ΚΥΤΤΑΡΑ ΒΟΟΕΙΔΟΥΣ ΚΑΙ ΝΕΦΡΑ ΙΝΔΙΚΟΥ ΧΟΙΡΙΔΙΟΥ"
45122,ΑΝΟΣΟΠΡΟΣΔΙΟΡΙΣΜΟΣ ΓΙΑ ΑΝΤΙΓΟΝΟ ΟΓΚΟΥ. ΈΚΑΣΤΟ.(ΚΑΡΚΙΝΙΚΟΙ ΔΕΙΚΤΕΣ)
90178,"ΑΝΟΣΟΠΡΟΣΔΙΟΡΙΣΜΟΣ ΓΙΑ ΑΝΤΙΣΩΜΑ ΜΟΛΥΣΜΑΤΙΚΟΥ ΠΑΡΑΓΟΝΤΑ, ΠΟΣΟΤΙΚΗ, ΠΟΥ ΔΕΝ ΕΧΕΙ ΠΡΟΣΔΙΟΡΙΣΤΕΙ ΔΙΑΦΟΡΕΤΙΚΑ"
59913,"ΑΝΟΣΟΠΡΟΣΔΙΟΡΙΣΜΟΣ ΓΙΑ ΑΝΤΙΣΩΜΑ ΜΟΛΥΣΜΑΤΙΚΟΥ ΠΑΡΑΓΟΝΤΑ, ΠΟΙΟΤΙΚΗ Ή ΗΜΙΠΟΣΟΤΙΚΗ, ΜΕΘΟΔΟΣ ΜΟΝΟΥ ΣΤΑΔΙΟΥ (Π.Χ. ΤΑΙΝΙΑ ΧΗΜΙΚΗΣ ΑΝΤΙΔΡΑΣΗΣ)"
33720,ΑΝΕΝΕΡΓΟΣ
83440,ΑΝΟΣΟΚΑΘΗΛΩΣΗ ΕΝΥ ΜΕΤΑ ΑΠΟ ΣΥΜΠΥΚΝΩΣΗ
64383,ΗΛΕΚΤΡΟΦΟΡΗΣΗ ΠΡΩΤΕΪΝΩΝ ΒΙΟΛΟΓΙΚΩΝ ΥΓΡΩΝ ΣΕ ΔΥΟ ΚΑΤΕΥΘΥΝΣΕΙΣ
68261,"ΑΝΟΣΟΔΙΑΧΥΣΗ, ΠΟΥ ΔΕΝ ΕΧΕΙ ΠΡΟΣΔΙΟΡΙΣΤΕΙ ΑΛΛΟΥ"
98278,"ΑΝΟΣΟΔΙΑΧΥΣΗ, ΔΙΑΧΥΣΗ ΣΕ ΓΕΛΗ, ΠΟΙΟΤΙΚΗ (ΜΕΘΟΔΟΣ OUCHTERLONY), ΚΑΘΕ ΑΝΤΙΓΟΝΟ Ή ΑΝΤΙΣΩΜΑ"
59590,ΑΝΟΣΟΣΥΜΠΛΕΓΜΑΤΑ ΟΡΟΥ (ΔΕΣΜΕΥΣΗ C1Q)
80968,ΑΝΟΣΟΚΑΘΗΛΩΣΗ ΟΡΟΥ
56240,ΑΝΟΣΟΚΑΘΗΛΩΣΗ ΟΥΡΩΝ ΜΕΤΑ ΑΠΟ ΣΥΜΠΥΚΝΩΣΗ
14047,1. ΙΝΧΙΜΠΙΝΗ Α (ΙΝΗ-Α) / 2. ΑΝΑΣΤΑΛΤΙΝΗ Α & Β
52728,1. ΑΝΤΙΣΩΜΑΤΑ ΙΝΣΟΥΛΙΝΗΣ (AΙΑ) / 2. ΑΝΤΙΣΩΜΑΤΑ ΕΝΑΝΤΙ ΕΝΔΟΓΕΝΟΥΣ ΙΝΣΟΥΛΙΝΗΣ (IAA)
8831,ΑΝΤΙΣΩΜΑΤΑ ΕΝΑΝΤΙ ΕΝΔΟΓΕΝΟΥΣ ΠΑΡΑΓΟΝΤΑ
18613,1. ΑΝΤΙΣΩΜΑ ΕΝΑΝΤΙ ΠΑΓΚΡΕΑΤΙΚΩΝ ΝΗΣΙΔΙΩΝ - ΑΝΤΙΝΗΣΙΔΙΑΚΑ ΑΝΤΙΣΩΜΑΤΑ / 2. ΑΝΤΙΣΩΜΑΤΑ ΕΝΑΝΤΙ ΝΗΣΙΔΙΩΝ ΠΑΓΚΡΕΑΤΟΣ (ICA)
95442,ΔΟΚΙΜΑΣΙΑ ΑΠΕΛΕΥΘΕΡΩΣΗΣ ΙΣΤΑΜΙΝΗΣ ΑΠΟ ΛΕΥΚΟΚΥΤΤΑΡΑ (LHR)
95372,"ΦΑΓΟΚΥΤΤΑΡΩΣΗ, ΕΛΕΓΧΟΣ ΜΕ ΔΟΚΙΜΑΣΙΑ ΑΝΑΓΩΓΗΣ ΤΟΥ ΤΕΤΡΑΖΟΛΙΟΥ (NBT-TEST)"
2840,IN VITRO ΕΝΕΡΓΟΠΟΙΗΣΗ ΛΕΜΦΟΚΥΤΤΑΡΩΝ IN VITRO ΜΕ ΠΟΛΥΚΛΩΝΙΚΟΥΣ ΕΝΕΡΓΟΠΟΙΗΤΕΣ
40986,ΑΝΕΝΕΡΓΟΣ
17210,ΑΝΕΝΕΡΓΟΣ
38149,ΑΝΕΝΕΡΓΟΣ
60758,ΑΝΕΝΕΡΓΟΣ
33824,ΑΝΕΝΕΡΓΟΣ
33479,ΑΝΕΝΕΡΓΟΣ
89439,ΠΡΟΓΟΝΙΚΑ ΑΙΜΟΠΟΙΗΤΙΚΑ ΚΥΤΤΑΡΑ CD34 (STEM CELLS) (ΑΝΑ ΜΟΝΟΚΛΩΝΙΚΟ)
58076,ΘΥΡΟΕΙΔΙΚΑ ΑΥΤΟΑΝΤΙΣΩΜΑΤΑ ΚΑΤΑ ΤΟΥ ΜΙΚΡΟΣΩΜΙΑΚΟΥ ΑΝΤΙΓΟΝΟΥ
98478,ΑΝΕΝΕΡΓΟΣ
50064,"ΔΟΚΙΜΑΣΙΑ ΟΥΔΕΤΕΡΟΠΟΙΗΣΗΣ, ΙΪΚΗ"
12629,ΑΝΕΝΕΡΓΟΣ
77425,"ΣΥΓΚΟΛΛΗΣΗ ΣΩΜΑΤΙΔΙΩΝ, ΕΛΕΓΧΟΣ ΔΙΑΛΟΓΗΣ, ΚΑΘΕ ΑΝΤΙΣΩΜΑ"
13196,"ΣΥΓΚΟΛΛΗΣΗ ΣΩΜΑΤΙΔΙΩΝ,ΤΙΤΛΟΣ, ΚΑΘΕ ΑΝΤΙΣΩΜΑ"
14517,"ΡΕΥΜΑΤΟΕΙΔΗΣ ΠΑΡΑΓΟΝΤΑΣ, ΠΟΙΟΤΙΚΗ"
19013,"ΡΕΥΜΑΤΟΕΙΔΗΣ ΠΑΡΑΓΟΝΤΑΣ, ΠΟΣΟΤΙΚΗ ΜΕΤΡΗΣΗ, IGM, IGG, IGA"
86879,ΔΟΚΙΜΑΣΙΕΣ ΑΠΕΛΕΥΘΕΡΩΣΗΣ ΤΗΣ INTERFERON GAMMA (IFN- Γ) (IGRAS) ΓΙΑ ΤΗΝ ΔΙΑΓΝΩΣΗ ΤΗΣ ΦΥΜΑΤΙΩΣΗΣ
39988,ΔΕΡΜΑΤΙΚΗ ΔΟΚΙΜΑΣΙΑ ΓΙΑ CANDIDA
6773,"ΔΕΡΜΑΤΙΚΗ ΔΟΚΙΜΑΣΙΑ, ΜΗ ΚΑΤΑΓΕΓΡΑΜΕΝΟ ΑΝΤΙΓΟΝΟ, ΕΚΑΣΤΟ"
80784,ΔΕΡΜΑΤΙΚΗ ΔΟΚΙΜΑΣΙΑ ΓΙΑ ΔΙΑΓΝΩΣΗ ΚΟΚΚΙΔΙΟΕΙΔΟΜΥΚΗΤΙΑΣΗΣ
4584,ΔΕΡΜΑΤΙΚΗ ΔΟΚΙΜΑΣΙΑ ΓΙΑ ΔΙΑΓΝΩΣΗ ΙΣΤΟΠΛΑΣΜΩΣΗΣ
86510,ΔΕΡΜΑΤΙΚΗ ΔΟΚΙΜΑΣΙΑ ΓΙΑ ΔΙΑΓΝΩΣΗ ΦΥΜΑΤΙΩΣΗΣ (MANTOUX)
8212,ΤΙΤΛΟΣ ΑΝΤΙΣΤΡΕΠΤΟΚΙΝΑΣΗΣ
64955,"ΔΟΚΙΜΑΣΙΑ ΣΥΦΙΛΗΣ, ΜΗ ΤΡΕΠΟΝΙΜΙΚΗ (Π.Χ. VDRL, PRP, ART)"
67911,"ΔΟΚΙΜΑΣΙΑ ΣΥΦΙΛΗΣ, ΤΡΕΠΟΝΙΜΙΚΗ ΟΛΙΚΑ ΑΝΤΙΣΩΜΑΤΑ"
37033,ΠΡΟΣΔΙΟΡΙΣΜΟΣ ΑΝΤΙΣΩΜAΤΩΝ ΚΑΤΑ ΑΚΤΙΝΟΜΥΚΗΤΩΝ
79768,ΠΡΟΣΔΙΟΡΙΣΜΟΣ ΕΙΔΙΚΩΝ - IgG ΑΝΤΙΣΩΜAΤΩΝ ΚΑΤΑ ΑΔΕΝΟΙΩΝ
11945,ΠΡΟΣΔΙΟΡΙΣΜΟΣ ΕΙΔΙΚΩΝ IgG ΑΝΤΙΣΩΜAΤΩΝ ΚΑΤΑ ΑΣΠΕΡΓΙΛΛΟΥ
11429,"ΠΡΟΣΔΙΟΡΙΣΜΟΣ ΕΙΔΙΚΩΝ IgG ΑΝΤΙΣΩΜAΤΩΝ ΚΑΤΑ ΒΑΚΤΗΡΙΟY, ΠΟΥ ΔΕΝ ΕΧΕΙ ΠΡΟΣΔΙΟΡΙΣΤΕΙ ΑΛΛΟΥ"
29406,ΠΡΟΣΔΙΟΡΙΣΜΟΣ ΕΙΔΙΚΩΝ IgG ΑΝΤΙΣΩΜAΤΩΝ ΚΑΤΑ BARTONELLA HENSELAE
1802,ΠΡΟΣΔΙΟΡΙΣΜΟΣ ΑΝΤΙΣΩΜAΤΩΝ ΚΑΤΑ ΒΛΑΣΤΟΜΥΚΗΤΩΝ
50792,ΠΡΟΣΔΙΟΡΙΣΜΟΣ ΕΙΔΙΚΩΝ IgG ΑΝΤΙΣΩΜAΤΩΝ ΚΑΤΑ BORDETELLA PERTUSSIS
98060,ΠΡΟΣΔΙΟΡΙΣΜΟΣ ΕΙΔΙΚΩΝ IgG ΑΝΤΙΣΩΜΑΤΩΝ ΚΑΤΑ BORRELIA BURGDORFERΙ (ΝΟΣΟΣ LYME) -ΕΠΙΒΕΒΑΙΩΤΙΚΗ ΜΕΘΟΔΟΣ ΑΝΟΣΟΣΤΥΠΩΣΗΣ (WESTERN BLOT)
57694,ΠΡΟΣΔΙΟΡΙΣΜΟΣ ΕΙΔΙΚΩΝ IgG ΑΝΤΙΣΩΜAΤΩΝ ΚΑΤΑ BORRELIA BURGDORFERI (ΝΟΣΟΣ LYME)
25135,ΠΡΟΣΔΙΟΡΙΣΜΟΣΕΙΔΙΚΩΝ IgG ΑΝΤΙΣΩΜAΤΩΝ ΚΑΤΑ BORRELIA RECURRENTIS (ΥΠΟΣΤΡΟΦΟΣ ΠΥΡΕΤΟΣ)
32459,ΠΡΟΣΔΙΟΡΙΣΜΟΣ ΟΛΙΚΩΝ ΑΝΤΙΣΩΜΑΤΩΝ ΚΑΤΆ ΒΡΟΥΚΕΛΛΑΣ ΜΕ ΣΥΓΚΟΛΛΗΤΙΝΑΝΤΊΔΡΑΣΗ (ANTIΔΡΑΣΗ WRIGHT)
12086,ΠΡΟΣΔΙΟΡΙΣΜΟΣ ΕΙΔΙΚΩΝ IgG ΑΝΤΙΣΩΜAΤΩΝ ΚΑΤΑ CAMPYLOBACTER
81367,ΠΡΟΣΔΙΟΡΙΣΜΟΣ ΑΝΤΙΣΩΜAΤΩΝ ΚΑΤΑ CANDIDA
15603,"ΠΡΟΣΔΙΟΡΙΣΜΟΣ ΕΙΔΙΚΩΝ IgG ΑΝΤΙΣΩΜΑΤΩΝ ΚΑΤA CHLAMYDIA TRACHOMATIS, CHLAMYDΟPHILA PNEUMONIAE, CHLAMYDIA PSITTACI"
