+-----------------+------------+--------------+-------------+---------------------------+-------------+
| department_name | date       | shift        | staff_type  | role                      | staff_count |
| Kardiologiko    | 2026-05-13 | απογευματινή | Νοσηλευτής  | Προϊστάμενος              |           1 |
| Kardiologiko    | 2026-05-13 | νυχτερινή    | Νοσηλευτής  | Νοσηλευτής                |           4 |
| Kardiologiko    | 2026-05-13 | νυχτερινή    | Νοσηλευτής  | Βοηθός Νοσηλευτή          |           2 |
| Kardiologiko    | 2026-05-13 | νυχτερινή    | Ιατρός      | Radiology                 |           1 |
| Kardiologiko    | 2026-05-13 | νυχτερινή    | Ιατρός      | Anesthesiology            |           1 |
| Kardiologiko    | 2026-05-13 | νυχτερινή    | Διοικητικός | Ρεσεψιονίστ               |           2 |
| Kardiologiko    | 2026-05-13 | νυχτερινή    | Ιατρός      | Pediatrics                |           1 |
| Kardiologiko    | 2026-05-13 | πρωινή       | Διοικητικός | Γραμματέας                |           2 |
| Kardiologiko    | 2026-05-13 | πρωινή       | Ιατρός      | Oncology                  |           2 |
| Kardiologiko    | 2026-05-13 | πρωινή       | Νοσηλευτής  | Νοσηλευτής                |           3 |
| Kardiologiko    | 2026-05-13 | πρωινή       | Ιατρός      | Dermatology               |           1 |
| Kardiologiko    | 2026-05-13 | πρωινή       | Νοσηλευτής  | Προϊστάμενος              |           1 |
| Kardiologiko    | 2026-05-13 | πρωινή       | Νοσηλευτής  | Βοηθός Νοσηλευτή          |           2 |
| Nefrologiko     | 2026-05-13 | απογευματινή | Διοικητικός | Ρεσεψιονίστ               |           1 |
| Nefrologiko     | 2026-05-13 | απογευματινή | Ιατρός      | Neurology                 |           1 |
| Nefrologiko     | 2026-05-13 | απογευματινή | Διοικητικός | Λογιστής                  |           1 |
| Nefrologiko     | 2026-05-13 | απογευματινή | Ιατρός      | Psychiatry                |           1 |
| Nefrologiko     | 2026-05-13 | απογευματινή | Νοσηλευτής  | Προϊστάμενος              |           2 |
| Nefrologiko     | 2026-05-13 | απογευματινή | Νοσηλευτής  | Βοηθός Νοσηλευτή          |           1 |
| Nefrologiko     | 2026-05-13 | απογευματινή | Νοσηλευτής  | Νοσηλευτής                |           3 |
| Nefrologiko     | 2026-05-13 | απογευματινή | Ιατρός      | Orthopedics               |           1 |
| Nefrologiko     | 2026-05-13 | νυχτερινή    | Ιατρός      | Orthopedics               |           1 |
| Nefrologiko     | 2026-05-13 | νυχτερινή    | Νοσηλευτής  | Νοσηλευτής                |           2 |
| Nefrologiko     | 2026-05-13 | νυχτερινή    | Νοσηλευτής  | Προϊστάμενος              |           2 |
| Nefrologiko     | 2026-05-13 | νυχτερινή    | Ιατρός      | Anesthesiology            |           1 |
| Nefrologiko     | 2026-05-13 | νυχτερινή    | Διοικητικός | Ρεσεψιονίστ               |           1 |
| Nefrologiko     | 2026-05-13 | νυχτερινή    | Διοικητικός | Αρχειοθέτης               |           1 |
| Nefrologiko     | 2026-05-13 | νυχτερινή    | Νοσηλευτής  | Βοηθός Νοσηλευτή          |           2 |
| Nefrologiko     | 2026-05-13 | νυχτερινή    | Ιατρός      | Radiology                 |           1 |
| Nefrologiko     | 2026-05-13 | πρωινή       | Ιατρός      | Emergency Medicine        |           1 |
| Nefrologiko     | 2026-05-13 | πρωινή       | Νοσηλευτής  | Βοηθός Νοσηλευτή          |           3 |
| Nefrologiko     | 2026-05-13 | πρωινή       | Ιατρός      | Orthopedics               |           1 |
| Nefrologiko     | 2026-05-13 | πρωινή       | Νοσηλευτής  | Νοσηλευτής                |           2 |
| Nefrologiko     | 2026-05-13 | πρωινή       | Νοσηλευτής  | Προϊστάμενος              |           1 |
| Nefrologiko     | 2026-05-13 | πρωινή       | Ιατρός      | Radiology                 |           1 |
| Nefrologiko     | 2026-05-13 | πρωινή       | Διοικητικός | Ρεσεψιονίστ               |           2 |
| Neurologiko     | 2026-05-13 | απογευματινή | Ιατρός      | Dermatology               |           1 |
| Neurologiko     | 2026-05-13 | απογευματινή | Διοικητικός | Αρχειοθέτης               |           1 |
| Neurologiko     | 2026-05-13 | απογευματινή | Νοσηλευτής  | Προϊστάμενος              |           2 |
| Neurologiko     | 2026-05-13 | απογευματινή | Νοσηλευτής  | Νοσηλευτής                |           3 |
| Neurologiko     | 2026-05-13 | απογευματινή | Ιατρός      | Surgery                   |           1 |
| Neurologiko     | 2026-05-13 | απογευματινή | Ιατρός      | Neurology                 |           1 |
| Neurologiko     | 2026-05-13 | απογευματινή | Διοικητικός | Υπάλληλος IT              |           1 |
| Neurologiko     | 2026-05-13 | απογευματινή | Νοσηλευτής  | Βοηθός Νοσηλευτή          |           1 |
| Neurologiko     | 2026-05-13 | νυχτερινή    | Διοικητικός | Γραμματέας                |           1 |
| Neurologiko     | 2026-05-13 | νυχτερινή    | Διοικητικός | Λογιστής                  |           1 |
| Neurologiko     | 2026-05-13 | νυχτερινή    | Ιατρός      | General Practice          |           2 |
| Neurologiko     | 2026-05-13 | νυχτερινή    | Νοσηλευτής  | Βοηθός Νοσηλευτή          |           2 |
| Neurologiko     | 2026-05-13 | νυχτερινή    | Νοσηλευτής  | Νοσηλευτής                |           4 |
| Neurologiko     | 2026-05-13 | νυχτερινή    | Ιατρός      | Psychiatry                |           1 |
| Neurologiko     | 2026-05-13 | πρωινή       | Νοσηλευτής  | Βοηθός Νοσηλευτή          |           3 |
| Neurologiko     | 2026-05-13 | πρωινή       | Ιατρός      | Neurology                 |           1 |
| Neurologiko     | 2026-05-13 | πρωινή       | Διοικητικός | Λογιστής                  |           1 |
| Neurologiko     | 2026-05-13 | πρωινή       | Διοικητικός | Γραμματέας                |           1 |
| Neurologiko     | 2026-05-13 | πρωινή       | Νοσηλευτής  | Νοσηλευτής                |           3 |
| Neurologiko     | 2026-05-13 | πρωινή       | Ιατρός      | Orthopedics               |           1 |
| Neurologiko     | 2026-05-13 | πρωινή       | Ιατρός      | Internal Medicine         |           1 |
| Ogkologiko      | 2026-05-13 | απογευματινή | Νοσηλευτής  | Προϊστάμενος              |           3 |
| Ogkologiko      | 2026-05-13 | απογευματινή | Διοικητικός | Ρεσεψιονίστ               |           1 |
| Ogkologiko      | 2026-05-13 | απογευματινή | Ιατρός      | Surgery                   |           1 |
| Ogkologiko      | 2026-05-13 | απογευματινή | Ιατρός      | Psychiatry                |           1 |
| Ogkologiko      | 2026-05-13 | απογευματινή | Νοσηλευτής  | Νοσηλευτής                |           1 |
| Ogkologiko      | 2026-05-13 | απογευματινή | Διοικητικός | Γραμματέας Τμήματος       |           1 |
| Ogkologiko      | 2026-05-13 | απογευματινή | Ιατρός      | Urology                   |           1 |
| Ogkologiko      | 2026-05-13 | απογευματινή | Νοσηλευτής  | Βοηθός Νοσηλευτή          |           2 |
| Ogkologiko      | 2026-05-13 | νυχτερινή    | Νοσηλευτής  | Νοσηλευτής                |           1 |
| Ogkologiko      | 2026-05-13 | νυχτερινή    | Διοικητικός | Αρχειοθέτης               |           1 |
| Ogkologiko      | 2026-05-13 | νυχτερινή    | Ιατρός      | Psychiatry                |           1 |
| Ogkologiko      | 2026-05-13 | νυχτερινή    | Διοικητικός | Υπάλληλος IT              |           1 |
| Ogkologiko      | 2026-05-13 | νυχτερινή    | Ιατρός      | General Practice          |           1 |
| Ogkologiko      | 2026-05-13 | νυχτερινή    | Νοσηλευτής  | Προϊστάμενος              |           2 |
| Ogkologiko      | 2026-05-13 | νυχτερινή    | Νοσηλευτής  | Βοηθός Νοσηλευτή          |           3 |
| Ogkologiko      | 2026-05-13 | νυχτερινή    | Ιατρός      | Pediatrics                |           1 |
| Ogkologiko      | 2026-05-13 | πρωινή       | Νοσηλευτής  | Νοσηλευτής                |           3 |
| Ogkologiko      | 2026-05-13 | πρωινή       | Διοικητικός | Αρχειοθέτης               |           1 |
| Ogkologiko      | 2026-05-13 | πρωινή       | Διοικητικός | Υπάλληλος IT              |           1 |
| Ogkologiko      | 2026-05-13 | πρωινή       | Ιατρός      | Surgery                   |           1 |
| Ogkologiko      | 2026-05-13 | πρωινή       | Ιατρός      | Psychiatry                |           1 |
| Ogkologiko      | 2026-05-13 | πρωινή       | Ιατρός      | General Practice          |           1 |
| Ogkologiko      | 2026-05-13 | πρωινή       | Νοσηλευτής  | Βοηθός Νοσηλευτή          |           3 |
