product_id,product_name,route,country,holder
1194,Dexaleau,Oral Use,Greece,Velka Hellas S.A.
1195,Dexaleau,Oral Use,Greece,Velka Hellas S.A.
1196,Dexamethasone [pf] Rafarm,Ocular Use,Greece,Rafarm Sa.
1197,Dexamethasone Ariti,Oral Use,Greece,Ariti Sa
1198,Dexamethasone G.A.P.,"Intraarticular Use ,Intramuscular Use ,Intravenous Use ,Subcutaneous Use",Greece,Gap S.A.
1199,Dexamethasone Gap,Oral Use,Greece,Gap S.A.
1200,Dexamethasone Kabi,"Intraarticular Use ,Intrabursal Use ,Intramuscular Use ,Intravenous Use",Greece,Fresenius Kabi Hellas Single Member S.A.
1201,Dexamethasone Phosphate Demo,"Intraarticular Use ,Intralesional Use ,Intramuscular Use ,Intravenous Use ,Subcutaneous Use",Greece,Demo Abee
1202,Dexamethasone Rosemont,Oral Use,Greece,Rafarm Sa.
1203,Dexamethasone Verisfield,Oral Use,Greece,Verisfield S.M.S.A
1204,Dexamezone,Oral Use,Greece,Win Medica Sa
1205,Dexa-Myth,Nasal Use,Greece,Galenica Sa
1206,Dexamytrex,Ocular Use,Greece,Bausch + Lomb Ireland Limited
1207,Dexa-Rhinaspray-N,Nasal Use,Greece,Opella Healthcare Greece Single Member Ltd.
1208,Dexaris,Nasal Use,Greece,Galenica Sa
1209,Dexaton,Oral Use,Greece,Vianex S.A.
1210,"Dexaton, 8mg/2ml","Intravenous Use ,Ενδοαρθρικη Χρηση ,Ενδοβλαβικη Χρηση ,Ενδοθυλακικη Χρηση ,Ενδομυικη Χρηση",Greece,Vianex S.A.
1211,Dexeta,Ocular Use,Greece,Sifi S.P.A.
1212,Dexiro,Oral Use,Greece,Genepharm S.A.
1213,Dexmedetomidine Ariti,Intravenous Use,Greece,Ariti Sa
1214,Dexmedetomidine Baxter,Intravenous Use,Greece,Baxter Holding B.V.
1215,Dexmedetomidine Ever Valinject,Intravenous Use,Greece,Ever Valinject Gmbh
1216,Dexmedetomidine Kabi,Intravenous Use,Greece,Fresenius Kabi Hellas Single Member S.A.
1217,Dextrifer,Oral Use,Greece,Ioulia And Irene Tseti Pharmaceutical Laboratories S.A.
1218,Dextrifer,Oral Use,Greece,Ioulia And Irene Tseti Pharmaceutical Laboratories S.A.
1219,Dextrifer Fol,Oral Use,Greece,Ioulia And Irene Tseti Pharmaceutical Laboratories S.A.
1220,Dextrifer-S,Intravenous Use,Greece,Pharmabelle Ltd
1221,Dextrolyte,Oral Use,Greece,Uni-Pharma Kleon Tsetis Pharmaceutical Laboratories S.A.
1222,Dextrose Bradex,Intravenous Use,Greece,Bradex S.A.
1223,Dextrose Cooper,Intravenous Use,Greece,Cooper Pharmaceuticals S.A.
1224,Dextrose Fresenius,Intravenous Use,Greece,Fresenius Kabi Hellas Single Member S.A.
1225,Dezepil,Oral Use,Greece,Rafarm Sa.
1226,Dezial,Oral Use,Greece,Mediapharm Ltd
1227,Dia-Ban,Oral Use,Greece,Iasis Pharma
1228,Diabitype,Oral Use,Greece,Nassington Ltd
1229,Diacerein Norma,Oral Use,Greece,Norma Hellas S.A.
1230,Diaceril,Oral Use,Greece,Faran S.A.
1231,Diakarmon,"Intramuscular Use ,Intravenous Use",Greece,Help Abee
1232,Dialex,Oral Use,Greece,Ioulia And Irene Tseti Pharmaceutical Laboratories S.A.
1233,Dialosa,Oral Use,Greece,Pharmapath Sa
1234,Diamicron,Oral Use,Greece,Servier Hellas Pharmaceuticals Ltd
1235,Diamicron Mr,Oral Use,Greece,Servier Hellas Pharmaceuticals Ltd
1236,Dianicotyl,Oral Use,Greece,Institute Of Pharmaceutical Research And Technology Sa
1237,Diarine,Oral Use,Greece,Lavipharm S.A
1238,Diaspil,Oral Use,Greece,Angelini Pharma Hellas S.A.
1239,Dicetel,Oral Use,Greece,Viatris Healthcare Limited
1240,Dicloabak,Ocular Use,Greece,Laboratoires Thea
1241,Dicloduo Combi,Oral Use,Greece,Bausch Health Ireland Limited
1242,Diclop,Oral Use,Greece,Rafarm Sa.
1243,Dicloplast,Cutaneous Use,Greece,Angelini Pharma Hellas S.A.
1244,Dicloral,Oropharyngeal Use,Greece,Nestoras Vlachos Pc Epsilon Health
1245,Dicloside,Intramuscular Use,Greece,Win Medica Sa
1246,Difocidol,Oral Use,Greece,Vian S.A.
1247,Difonate,Oral Use,Greece,Vian S.A.
1248,Difosfon-S,Oral Use,Greece,Sja Pharm Ltd
1249,Diftavax Για Ενήλικεσ Και Εφήβουσ,"Intramuscular Use ,Subcutaneous Use",Greece,Sanofi Winthrop Industrie
1250,Digazor,Intravenous Use,Greece,Vocate Φαρμακευτικη Αε
1251,Digestopret,Oral Use,Greece,Bionorica Se
1252,Digoxin Anfarm,Intravenous Use,Greece,Anfarm Hellas Sa
1253,Digoxin Juvisé,Oral Use,Greece,Laboratoires Juvise Pharmaceuticals
1254,Dihydergot,Oral Use,Greece,Amdipharm Limited
1255,Dilatrend,Oral Use,Greece,Cheplapharm Arzneimittel Gmbh
1256,Dilavase,Oral Use,Greece,Ioulia And Irene Tseti Pharmaceutical Laboratories S.A.
1257,Dimate,Oral Use,Greece,Rafarm Sa.
1258,Dimestil,Cutaneous Use,Greece,Grindeks
1259,Dimethyl Fumarate Aenorasis,Oral Use,Greece,Aenorasis S.A.
1260,Dimethyl Fumarate Ebewe,Oral Use,Greece,Ebewe Pharma
1261,Dimethyl Fumarate Genepharm,Oral Use,Greece,Genepharm S.A.
1262,Dimethyl Fumarate Pharmathen,Oral Use,Greece,Pharmathen S.A.
1263,Dimethyl Fumarate Sandoz,Oral Use,Greece,Sandoz Gmbh
1264,Dimethyl Fumarate Teva,Oral Use,Greece,Teva Gmbh
1265,Dimethyl Fumarate Zentiva,Oral Use,Greece,"Zentiva, K.S."
1266,Dimethyl Fumarate/Stada,Oral Use,Greece,Stada Arzneimittel Ag
1267,Dimforda,Oral Use,Greece,Bausch Health Ireland Limited
1268,Dimtruzic,Oral Use,Greece,Sandoz Pharmaceuticals D.D.
1269,Dinaclon,Cutaneous Use,Greece,Vian S.A.
1270,Dinaplex,Oral Use,Greece,Elpen Pharmaceutical Co. Inc.
1271,Diosartan,Oral Use,Greece,"Lyofin Ltd, Greece"
1272,Diosper,Oral Use,Greece,Kleva Pharmaceuticals
1273,Diovan,Oral Use,Greece,Novartis (Hellas) S.A.C.I.
1274,Diozi,Oral Use,Greece,Medical Pharmaquality Pharmaceuticals S.A.
1275,Dipen,Oral Use,Greece,Elpen Pharmaceutical Co. Inc.
1276,Dipeptiven,Intravenous Use,Greece,Fresenius Kabi Hellas Single Member S.A.
1277,Dipiperon,Oral Use,Greece,Eumedica / Belgium
1278,Direxyn,Oral Use,Greece,Rafarm Sa.
1279,Discorid,Oral Use,Greece,Bros Ltd
1280,Disithrom,Oral Use,Greece,Sja Pharm Ltd
1281,Dispersadron-C,Ocular Use,Greece,Laboratoires Thea
1282,Distedon,Oral Use,Greece,Adelco Chromatourgia Athinon E Colocotronis Bros Sa
1283,Ditebooster,"Intramuscular Use ,Subcutaneous Use",Greece,Aj Vaccines A/S
1284,Dithyron,Oral Use,Greece,Uni-Pharma Kleon Tsetis Pharmaceutical Laboratories S.A.
1285,Ditropan,Oral Use,Greece,Cheplapharm Arzneimittel Gmbh
1286,Diuren,Oral Use,Greece,Uni-Pharma Kleon Tsetis Pharmaceutical Laboratories S.A.
1287,Divamenstral,Oral Use,Greece,Medis Gmbh
1288,Doborel,Oral Use,Greece,Elpen Pharmaceutical Co. Inc.
1289,Dobutan,Intravenous Use,Greece,Demo Abee
1290,Docetaxel Actavis,Intravenous Use,Greece,Actavis Group Ptc Ehf.
1291,Docetaxel Hospira,Intravenous Use,Greece,Pfizer Hellas A.E.
1292,Dodefar,Oral Use,Greece,Elpen Pharmaceutical Co. Inc.
1293,Dofliga,Oral Use,Greece,Elpen Pharmaceutical Co. Inc.
1294,Dogmatyl,Oral Use,Greece,Brain Therapeutics Μονοπροσωπη Ικε
1295,Dolenio,Oral Use,Greece,Blue Bio Pharmaceuticals Ltd
1296,Doloproct,Rectal Use,Greece,Karo Healthcare Ab
1297,Dolostop,Cutaneous Use,Greece,Pharmabelle Ltd
1298,Dolostop,Oral Use,Greece,Pharmabelle Ltd
1299,Dolostop,Rectal Use,Greece,Pharmabelle Ltd
1300,Dolupren,Oral Use,Greece,Medochemie Hellas Sa
1301,Dolupren Ir,Oral Use,Greece,Medochemie Hellas Sa
1302,Domenta,Oral Use,Greece,Innovis Pharma
1303,Domperidone Iasis,Oral Use,Greece,Iasis Pharma
1304,Domycotin,Cutaneous Use,Greece,Help Abee
1305,Donarot,Oral Use,Greece,Cooper Consumer Health B.V.
1306,Donarot,Oral Use,Greece,Cooper Consumer Health B.V.
1307,Donarthril,Oral Use,Greece,Rafarm Sa.
1308,Donegal,Oral Use,Greece,Karian Pharmaceutical Single Member P.C
1309,Donepezil Genepharm,Oral Use,Greece,Genepharm S.A.
1310,Donepezil Mylan,Oral Use,Greece,Mylan Pharmaceuticals Limited
1311,Donester,Oral Use,Greece,Vocate Φαρμακευτικη Αε
1312,Donopa,Inhalation Use,Greece,Sol Spa
1313,Dopaceptin,Subcutaneous Use,Greece,Ever Neuro Pharma Gmbh
1314,Dopaceptin,Subcutaneous Use,Greece,Ever Neuro Pharma Gmbh
1315,Dopamine Anfarm,Intravenous Use,Greece,Anfarm Hellas Sa
1316,Dopamine Hcl Demo,Intravenous Use,Greece,Demo Abee
1317,Dopelir,Intramuscular Use,Greece,Innovis Pharma
1318,Doralin,Oral Use,Greece,A. Menarini - Industrie Farmaceutiche Riunite - S.R.L.
1319,Dorm,Oral Use,Greece,Norma Hellas S.A.
1320,Dormicum,Intravenous Use,Greece,Cheplapharm Arzneimittel Gmbh
1321,Dormiden,Intravenous Use,Greece,Demo Abee
1322,Dormipnol,"Intramuscular Use ,Intravenous Use ,Rectal Use",Greece,Viofar Ltd
1323,Dormixal,"Intramuscular Use ,Intravenous Use",Greece,Demo Abee
1324,Dormixal,"Intramuscular Use ,Intravenous Use ,Rectal Use",Greece,Demo Abee
1325,Dorolad,Ocular Use,Greece,Verisfield S.M.S.A
1326,Dorzoptic Plus,Ocular Use,Greece,Cooper Pharmaceuticals S.A.
1327,Dorzotim,Ocular Use,Greece,Proel Epam G Koronis Sa Pharmaceuticals
1328,Dorzylea,Ocular Use,Greece,Pharma Stulln Gmbh
1329,Dospelin,Oral Use,Greece,Medochemie Hellas Sa
1330,Doss,Oral Use,Greece,Farmellas Enterprises Ltd
1331,Dostinex,Oral Use,Greece,Pfizer Hellas A.E.
1332,Dosturel,Oral Use,Greece,Bros Ltd
1333,Dotagraf,Intravenous Use,Greece,Bayer Hellas Sa
1334,Dotarem,Intravenous Use,Greece,Guerbet
1335,Dotiz,Ocular Use,Greece,Verisfield S.M.S.A
1336,Doxared,Oral Use,Greece,Genepharm S.A.
1337,Doxen,Intravenous Use,Greece,Vianex S.A.
1338,Doxiprol,Intravenous Use,Greece,Pharmazac Sa
1339,Doxytrex,Oral Use,Greece,Uni-Pharma Kleon Tsetis Pharmaceutical Laboratories S.A.
1340,Dozilax,Oral Use,Greece,Bennett Pharmaceuticals Sa
1341,Draibe,Oral Use,Greece,Cooper Pharmaceuticals S.A.
1342,Drastino(N),Oral Use,Greece,Uni-Pharma Kleon Tsetis Pharmaceutical Laboratories S.A.
1343,Drastirel,Cutaneous Use,Greece,Uni-Pharma Kleon Tsetis Pharmaceutical Laboratories S.A.
1344,Drastirel,Intramuscular Use,Greece,Uni-Pharma Kleon Tsetis Pharmaceutical Laboratories S.A.
1345,Drastirel,Oral Use,Greece,Uni-Pharma Kleon Tsetis Pharmaceutical Laboratories S.A.
1346,Drastirel,Rectal Use,Greece,Uni-Pharma Kleon Tsetis Pharmaceutical Laboratories S.A.
1347,Drizak,Oral Use,Greece,Pharmabelle Ltd
1348,Drojarto,Oral Use,Greece,Demo Abee
1349,Droll,Auricular Use,Greece,Galenica Sa
1350,Drosone,Oral Use,Greece,Vita Longa Pc
1351,Drospirenone + Ethinylestradiol Intermed,Oral Use,Greece,Ioulia And Irene Tseti Pharmaceutical Laboratories S.A.
1352,Drosten,Oral Use,Greece,Vocate Φαρμακευτικη Αε
1353,Dryboka,Oral Use,Greece,Medicair Bioscience Laboratories Ανωνυμη Φαρμακευτικη Εταιρεια
1354,Duaride,Oral Use,Greece,Vian S.A.
1355,Duciltia,Oral Use,Greece,Pharmathen S.A.
1356,Ducressa,Ocular Use,Greece,Vianex S.A.
1357,Duelym,Ocular Use,Greece,Laboratoires Thea
1358,Dulcoflex,Oral Use,Greece,Opella Healthcare Greece Single Member Ltd.
1359,Dulcolax,Oral Use,Greece,Opella Healthcare Greece Single Member Ltd.
1360,Dulcolax,Rectal Use,Greece,Opella Healthcare Greece Single Member Ltd.
1361,Dulox,Oral Use,Greece,Verisfield S.M.S.A
1362,Duloxetine Liconsa,Oral Use,Greece,"Laboratorios Liconsa, S.A."
1363,Dulsevia,Oral Use,Greece,"Krka, D.D., Novo Mesto"
1364,Dumyrox,Oral Use,Greece,Viatris Healthcare Limited
1365,Duobreathe,Inhalation Use,Greece,Genepharm S.A.
1366,Duodart,Oral Use,Greece,Glaxosmithkline Single Member A.E.B.E.
1367,Duodopa,Intestinal Use,Greece,Abbvie Pharmaceuticals S.A.
1368,Duokopt,Ocular Use,Greece,Laboratoires Thea
1369,Duosol With Potassium,Intravenous Use,Greece,B.Braun Avitum Ag
1370,Duosol Without Potassium,Intravenous Use,Greece,B.Braun Avitum Ag
1371,Duphafruit,Oral Use,Greece,Cooper Consumer Health B.V.
1372,Duphalac,Oral Use,Greece,Cooper Consumer Health B.V.
1373,Duphaston,Oral Use,Greece,Theramex Ireland Limited
1374,Duraphat,Dental Use,Greece,Colgate-Palmolive Emporiki (Hellas)
1375,Duraphat,Dental Use,Greece,Colgate-Palmolive Emporiki (Hellas)
1376,Duratears,Ocular Use,Greece,Alcon Laboratories Hellas- Single Member S.A.C.I
1377,Durogesic,Transdermal Use,Greece,Janssen-Cilag Pharmaceutical S.A.C.I.
1378,Duspatalin,Oral Use,Greece,Viatris Healthcare Limited
1379,Dustezor,Oral Use,Greece,Vocate Φαρμακευτικη Αε
1380,Duxil,Oral Use,Greece,Galenica Sa
1381,Dymista,Nasal Use,Greece,Viatris Healthcare Limited
1382,Dynapen – 3,Oral Use,Greece,Zwitter Pharmaceuticals Επε
1383,Dyoster,Oral Use,Greece,Rafarm Sa.
1384,Dysline,Intramuscular Use,Greece,Ipsen Pharma
1385,Dysport,"Intradermal Use ,Intramuscular Use ,Subcutaneous Use",Greece,Ipsen M.E.P.E.
1386,Dοvobet,Cutaneous Use,Greece,Leo Pharma A/S
1387,Ebersept,Cutaneous Use,Greece,Bros Ltd
1388,Ebersept,Oral Use,Greece,Bros Ltd
1389,Ebimem,Oral Use,Greece,Bennett Pharmaceuticals Sa
1390,Ebimia,Oral Use,Greece,Elpen Pharmaceutical Co. Inc.
1391,Ebroka,Intravenous Use,Greece,Innovis Pharma
1392,Ecafunzor,Intravenous Use,Greece,Vocate Pharmaceuticals Sa
1393,Ecloram,Oral Use,Greece,Gabriel Health
1394,Eczatope Derm,Cutaneous Use,Greece,Nassington Ltd
1395,Edason,"Intramuscular Use ,Intravenous Use",Greece,Help Abee
1396,Edason,Cutaneous Use,Greece,Help Abee
1397,Edevira,Oral Use,Greece,Pharmathen S.A.
1398,Edicot,Oral Use,Greece,Uni-Pharma Kleon Tsetis Pharmaceutical Laboratories S.A.
1399,Edmudo,Cutaneous Use,Greece,Rafarm Sa.
1400,Edoxaban Pharmapath,Oral Use,Greece,Pharmapath Sa
1401,Edufil,Inhalation Use,Greece,Bennett Pharmaceuticals Sa
1402,Efexor Xr,Oral Use,Greece,Viatris Hellas Limited
1403,Efidac,Cutaneous Use,Greece,Galenica Sa
1404,Efilda,Oral Use,Greece,Laboratoires Besins International
1405,Efluelda Tetra,"Intramuscular Use ,Subcutaneous Use",Greece,Sanofi Winthrop Industrie
1406,Efluelda Tiv,"Intramuscular Use ,Subcutaneous Use",Greece,Sanofi Winthrop Industrie
1407,Efrozin,Oral Use,Greece,Vian S.A.
1408,Egotux,Oral Use,Greece,Genepharm S.A.
1409,Eklivan,Intravenous Use,Greece,Novendia Pharmaceuticals Ltd
1410,Elatofen,Intravenous Use,Greece,Demo Abee
1411,Elcontrol,Oral Use,Greece,Medhel S.A
1412,Elcozek®,Oral Use,Greece,Viofar Ltd
1413,Electrolyte,Intravenous Use,Greece,Cooper Pharmaceuticals S.A.
1414,Electrolytes Vioser,Intravenous Use,Greece,Vioser S.A.
1415,Eleveon,Oral Use,Greece,"Zentiva, K.S."
1416,Elgera,Oral Use,Greece,Elpen Pharmaceutical Co. Inc.
1417,Elgopas,"Intramuscular Use ,Intravenous Use",Greece,Demo Abee
1418,Elibactin,Oral Use,Greece,Pla Pharmaceuticals Sa
1419,Eliben,Oral Use,Greece,Bennett Pharmaceuticals Sa
1420,Elidel,Cutaneous Use,Greece,Viatris Healthcare Limited
1421,Elinap,Oral Use,Greece,Kleva Pharmaceuticals
1422,Elipticus,Oral Use,Greece,Medical Pharmaquality Pharmaceuticals S.A.
1423,Elityran,"Intramuscular Use ,Subcutaneous Use",Greece,Takeda Hellas S.A.
1424,Elixys,Oral Use,Greece,Rafarm Sa.
1425,Elkomed,Oral Use,Greece,Vaspmedical L. Markadoni Pharmaceutical Products
1426,Elkotheran,Oral Use,Greece,Bros Ltd
1427,Ellisek-S,Oral Use,Greece,Sja Pharm Ltd
1428,Elmardya,Oral Use,Greece,Pharmathen S.A.
1429,Elmigrain,Oral Use,Greece,Rafarm Sa.
1430,Elocon,Cutaneous Use,Greece,N.V. Organon
1431,Elortique,Oral Use,Greece,Innovis Pharma
1432,Elperil,Oral Use,Greece,Elpen Pharmaceutical Co. Inc.
1433,Elpichoc,Oral Use,Greece,Nassington Ltd
1434,Eltenodo,Ocular Use,Greece,Pharmathen S.A.
1435,Eltrombopag Anabiosis,Oral Use,Greece,Anabiosis S.A.
1436,Eltrombopag Faran,Oral Use,Greece,Faran S.A.
1437,Eltrombopag Sandoz,Oral Use,Greece,Sandoz Pharmaceuticals D.D.
1438,Eltrombopag Stada,Oral Use,Greece,Stada Arzneimittel Ag
1439,Eltrombopag Teva,Oral Use,Greece,Teva Gmbh
1440,Eltrombopag Win Medica,Oral Use,Greece,Win Medica Sa
1441,Eltrombopag/Uni-Pharma,Oral Use,Greece,Uni-Pharma Kleon Tsetis Pharmaceutical Laboratories S.A.
1442,Elvesil,Oral Use,Greece,Venifar Ltd
1443,Elymbus,Ocular Use,Greece,Laboratoires Thea
1444,Emarfen,Oral Use,Greece,Galenica Sa
1445,Emconcor,Oral Use,Greece,Merck A.E.
1446,Emedal,Cutaneous Use,Greece,Target Pharma Single Member Private Ltd
1447,Emetostop,Oral Use,Greece,Teva B.V
1448,Emfrastop,Oral Use,Greece,Heremco
1449,Emfucin,Cutaneous Use,Greece,Aidom Pharma Ανωνυμη Φαρμακευτικη Εταιρια
1450,Emfucin,Cutaneous Use,Greece,Aidom Pharma Ανωνυμη Φαρμακευτικη Εταιρια
1451,Emla,Cutaneous Use,Greece,Aspen Pharma Trading Limited
1452,Emolado,Oral Use,Greece,Demo Abee
1453,Empagliflozin Pharmapath,Oral Use,Greece,Pharmapath Sa
1454,Empirol,Oral Use,Greece,Norma Hellas S.A.
1455,Empressin,Intravenous Use,Greece,Orpha-Devel Handels Und Vertriebs Gmbh
1456,Emtricitabin/Tenofovir Disoproxil Accord,Oral Use,Greece,Accord Healthcare S.L.U.
1457,Encalor,Oral Use,Greece,Rafarm Sa.
1458,Encalor,Oral Use,Greece,Rafarm Sa.
1459,Endoxan,Intravenous Use,Greece,Baxter Hellas
1460,Endoxan,Oral Use,Greece,Baxter Hellas
1461,Eneas,Oral Use,Greece,"Ferrer Internacional, S.A."
1462,Enema,Rectal Use,Greece,Cooper Pharmaceuticals S.A.
1463,Enema Flex Phosphates,Rectal Use,Greece,E.I. Zarbis & Co Lp.
1464,Energoprazol,Oral Use,Greece,Energon Pharmaceuticals Ltd
1465,Energorot,Oral Use,Greece,Proel Epam G Koronis Sa Pharmaceuticals
1466,Enervit,Oral Use,Greece,Elpen Pharmaceutical Co. Inc.
1467,Engerix,"Intramuscular Use ,Subcutaneous Use",Greece,Glaxosmithkline Single Member A.E.B.E.
1468,Engerix Παιδιατρικό,"Intramuscular Use ,Subcutaneous Use",Greece,Glaxosmithkline Single Member A.E.B.E.
1469,Engystol,Sublingual Use,Greece,Biologische Heilmittel Heel Gmbh
1470,Enidap,Oral Use,Greece,Iasis Pharma
1471,Enimon,Oral Use,Greece,Pharmex S.A.
1472,Enit,Oral Use,Greece,Gap S.A.
1473,Enkia,Oral Use,Greece,Medochemie Hellas Sa
1474,Enkia®,Oral Use,Greece,Medochemie Ltd.
1475,Enlift,Oral Use,Greece,Medochemie Hellas Sa
1476,Enoxaparin Rovi,"Haemodialysis ,Intravenous Use ,Subcutaneous Use",Greece,"Laboratorios Farmacéuticos Rovi, S.A"
1477,En-Por,Oral Use,Greece,"Lyofin Ltd, Greece"
1478,Enstilar,Cutaneous Use,Greece,Leo Pharma A/S
1479,Entact,Oral Use,Greece,H. Lundbeck A/S
1480,Entecavir Sandoz,Oral Use,Greece,Sandoz Pharmaceuticals D.D.
1481,Entecavir Vocate,Oral Use,Greece,Vocate Φαρμακευτικη Αε
1482,Entonox,Inhalation Use,Greece,Linde Sverige Ab
1483,Enzalutamide Accord,Oral Use,Greece,Accord Healthcare S.L.U.
1484,Enzalutamide Ebewe,Oral Use,Greece,Ebewe Pharma
1485,Enzalutamide Pharmazac,Oral Use,Greece,Pharmazac Sa
1486,Enzalutamide Sandoz,Oral Use,Greece,Sandoz Pharmaceuticals D.D.
1487,Enzalutamide Stada,Oral Use,Greece,Stada Arzneimittel Ag
1488,Epadoren,"Intramuscular Use ,Intravenous Use",Greece,Demo Abee
1489,Epadoren,Oral Use,Greece,Demo Abee
1490,Epanutin,Oral Use,Greece,Viatris Hellas Limited
1491,Epanutin,"Intramuscular Use ,Intravenous Use",Greece,Viatris Hellas Limited
1492,Epanutin,Oral Use,Greece,Viatris Hellas Limited
1493,Ephedrine/Kabi,Intravenous Use,Greece,Fresenius Kabi Hellas Single Member S.A.
1494,Epideclon,Cutaneous Use,Greece,Nassington Ltd
1495,Epiduo,Cutaneous Use,Greece,Galderma International
1496,Epiduo Forte,Cutaneous Use,Greece,Galderma International
1497,Epilyd,Oral Use,Greece,Norma Hellas S.A.
1498,Epimat,Oral Use,Greece,Innovis Pharma
1499,Epinephrine Viatris,Intramuscular Use,Greece,Viatris Healthcare Limited
1500,Epirubicin Hydrochloride Pharmachemie,"Epidural Use ,Intrabursal Use ,Intracoronary Use ,Intradiscal Use ,Intramuscular Use ,Intravenous Use ,Perineural Use ,Retrobulbar Use",Greece,Pharmachemie Bv
1501,Epirubicin Viatris,Intravenous Use,Greece,Viatris Limited
1502,Epistatus,Oromucosal Use,Greece,Serb Sa
1503,Epivetier,Intravenous Use,Greece,Pharmathen S.A.
1504,Eplerium,Oral Use,Greece,Uni-Pharma Kleon Tsetis Pharmaceutical Laboratories S.A.
1505,Epouloderm,Cutaneous Use,Greece,Iatron Hellas Ltd
1506,Eprex,"Intravenous Bolus Use ,Intravenous Use ,Parenteral Use ,Subcutaneous Use",Greece,Janssen-Cilag Pharmaceutical S.A.C.I.
1507,Eprex,"Intravenous Use ,Subcutaneous Use",Greece,Janssen-Cilag Pharmaceutical S.A.C.I.
1508,Eprocliv,Oral Use,Greece,Sandoz Pharmaceuticals D.D.
1509,Epulgan,Oral Use,Greece,Elpen Pharmaceutical Co. Inc.
1510,Erciba,Oral Use,Greece,Elpen Pharmaceutical Co. Inc.
1511,Erevron,Sublingual Use,Greece,Tikun Olam Greece S.A.
1512,Erevron,Inhalation Use,Greece,Tikun Olam Greece S.A.
1513,Erez/Tikun,Inhalation Use,Greece,Tikun Olam Greece S.A.
1514,Erez/Tikun,Sublingual Use,Greece,Tikun Olam Greece S.A.
1515,Erezel,Oral Use,Greece,Mediapharm Ltd
1516,Ergogen,Oral Use,Greece,Ioulia And Irene Tseti Pharmaceutical Laboratories S.A.
1517,Eribulin Ever Pharma,Intravenous Use,Greece,Ever Valinject Gmbh
1518,Erlotinib Faran,Oral Use,Greece,Faran S.A.
1519,Erlotinib Teva B.V.,Oral Use,Greece,Teva B.V
1520,Erpizon,Cutaneous Use,Greece,Demo Abee
1521,Erpizon,Intravenous Use,Greece,Demo Abee
1522,Erreflog,Oromucosal Use,Greece,"Adipharm Sole Shareholder Co., Ltd"
1523,Errkes,Oral Use,Greece,Verisfield S.M.S.A
1524,Ertapenem Anfarm,Intravenous Use,Greece,Anfarm Hellas Sa
1525,Ervidol,Oral Use,Greece,Rafarm Sa.
1526,Erybenz,Cutaneous Use,Greece,Verisfield S.M.S.A
1527,Erytin-Acn,Cutaneous Use,Greece,Doc Pharma
1528,Escitalopram Actavis,Oral Use,Greece,Actavis Group Ptc Ehf.
1529,Escitalopram Ariti,Oral Use,Greece,Ariti Sa
1530,Escitalopram Genepharm,Oral Use,Greece,Genepharm S.A.
1531,Escitalopram Grindeks,Oral Use,Greece,Grindeks
1532,Escitalopram Mylan,Oral Use,Greece,Mylan Pharmaceuticals Limited
1533,Escitalopram Sandoz,Oral Use,Greece,Sandoz Gmbh
1534,Escitazen,Oral Use,Greece,Medicair Bioscience Laboratories Ανωνυμη Φαρμακευτικη Εταιρεια
1535,Escopram,Oral Use,Greece,Secord Investments Limited
1536,Eselan,Oral Use,Greece,Anfarm Hellas Sa
1537,Eselan,Intravenous Use,Greece,Anfarm Hellas Sa
1538,Eslorex,Oral Use,Greece,"Zentiva, K.S."
1539,Esmeron,Intravenous Use,Greece,Merck Sharp & Dohme Pharmaceutical Trading Single Member S.A.
1540,Esmobeta,Intravenous Use,Greece,Demo Abee
1541,Esmocard Lyo,Intravenous Use,Greece,Orpha-Devel Handels Und Vertriebs Gmbh
1542,Esolib,Oral Use,Greece,"Krka, D.D., Novo Mesto"
1543,Esonide,Cutaneous Use,Greece,Vianex S.A.
1544,Esonide,Inhalation Use,Greece,Vianex S.A.
1545,Esonide 50mcg/Dose,Ρινικη Χρηση,Greece,Vianex S.A.
1546,Esopraz,Oral Use,Greece,"Lyofin Ltd, Greece"
1547,Esopraz,Intravenous Use,Greece,"Lyofin Ltd, Greece"
1548,Espoza,Oral Use,Greece,Innovis Pharma
1549,Esran,Oral Use,Greece,Medochemie Hellas Sa
1550,Ession,Intravenous Use,Greece,Uni-Pharma Kleon Tsetis Pharmaceutical Laboratories S.A.
1551,Ession,Oral Use,Greece,Uni-Pharma Kleon Tsetis Pharmaceutical Laboratories S.A.
1552,Esteria,Vaginal Use,Greece,Uplab Pharmaceutical Company Ltd.
1553,Estrofix,Oral Use,Greece,Ioulia And Irene Tseti Pharmaceutical Laboratories S.A.
1554,Etiaben Xr,Oral Use,Greece,Bennett Pharmaceuticals Sa
